stem,style,lpips,ssim,histogram_distance
thanh1+挒,thanh1,0.07492581754922867,0.7595753321811837,0.099677502692374
thanh1+㙘,thanh1,0.08006886392831802,0.5929187631322161,0.07585624961462047
thanh1+𧋅,thanh1,0.09103832393884659,0.7228910882896407,0.08365424468015464
thanh1+𪩥,thanh1,0.10516097396612167,0.6098391285350688,4.933401640819422
thanh1+󱭪,thanh1,0.09927785396575928,0.5915554851696513,0.1388230717427942
thanh1+𪥑,thanh1,0.08505824208259583,0.5493708417074366,0.10477862783008346
thanh1+𫛈,thanh1,0.11360551416873932,0.6066144369564251,0.19952978457726925
thanh1+󱡑,thanh1,0.08021173626184464,0.6983327131696754,0.10903794323511755
thanh1+𬆅,thanh1,0.05251293256878853,0.8322651116576167,0.0908968336179579
thanh1+𬖵,thanh1,0.07828512042760849,0.63247957028981,0.15346684478986972
thanh1+𰇵,thanh1,0.0672692134976387,0.7391124766188424,0.06894949562308406
thanh1+󰂛,thanh1,0.05999739468097687,0.7868985864639895,0.09000235435638011
thanh1+𪡱,thanh1,0.05363517999649048,0.7915639201114124,0.10734780498371484
thanh1+󱥪,thanh1,0.04714576154947281,0.8305385240100401,0.09834542189676454
thanh1+󱭷,thanh1,0.11737791448831558,0.5786173349675149,0.26443861516615197
thanh1+󱪎,thanh1,0.10114352405071259,0.7103014210999892,0.1361280684984513
thanh1+𠵴,thanh1,0.06690826267004013,0.813386259707483,0.08956789083392212
thanh1+󱰐,thanh1,0.09179035574197769,0.5615370396631694,0.1346706279182742
thanh1+󱚑,thanh1,0.08661814779043198,0.7729576757232691,0.10733884412858713
