stem,style,lpips,ssim,histogram_distance
thanh1+󱤗,thanh1,0.05866041034460068,0.7737448606166636,0.09853612731794749
thanh1+󱀄,thanh1,0.0657033622264862,0.7497491702489153,0.10062914211986053
thanh1+𬉌,thanh1,0.06438429653644562,0.8114766017578968,0.11783570340488832
thanh1+𤁯,thanh1,0.08544190973043442,0.6443273739882253,0.09172730407812667
thanh1+󰮡,thanh1,0.13753364980220795,0.3141438196659433,0.0993044705236036
thanh1+󱯗,thanh1,0.05407312512397766,0.7691417404362645,0.12125248476652573
thanh1+𤼞,thanh1,0.1194874495267868,0.42216989502562985,0.1352132533368922
thanh1+𪰰,thanh1,0.061178822070360184,0.6828185689288051,0.11516023561624174
thanh1+󱠑,thanh1,0.06734268367290497,0.6260370545644349,0.10715411991236001
thanh1+𤶹,thanh1,0.047876354306936264,0.767496767918223,0.1215379266435113
thanh1+𡅉,thanh1,0.07152296602725983,0.5850053415709034,0.0950873027904335
thanh1+𫣝,thanh1,0.08933315426111221,0.6080416667160256,0.21777083760694896
thanh1+󱠠,thanh1,0.09862915426492691,0.45905877491815256,0.10132785638141095
thanh1+󱜖,thanh1,0.08723776042461395,0.6678052238993595,0.07030152644888615
thanh1+󱦾,thanh1,0.07262948155403137,0.6721953780222713,0.14135888817960082
thanh1+𤲼,thanh1,0.07802261412143707,0.6332069980866726,0.1067623814009135
thanh1+󰇵,thanh1,0.0693354457616806,0.6794740040901794,0.12080419649616876
thanh1+𤣡,thanh1,0.09402067959308624,0.5963581738545692,0.12186824130828254
thanh1+𡁽,thanh1,0.08177374303340912,0.6974580177736052,1.005510364600129
thanh1+𡁚,thanh1,0.07554500550031662,0.7175527293071752,0.16796084056827856
thanh1+溒,thanh1,0.06925548613071442,0.7111048535820387,0.1159761632619004
thanh1+󱛺,thanh1,0.06288257241249084,0.7355647729260275,0.10621991082686529
thanh1+𦄆,thanh1,0.07734329998493195,0.7684730269071421,0.11469967219890498
thanh1+𠼋,thanh1,0.05702159181237221,0.8195644616095648,0.10644711805696268
thanh1+𡑪,thanh1,0.0638657882809639,0.7323673866980167,0.10085382578408768
thanh1+𫫊,thanh1,0.040654778480529785,0.8346508676038467,0.07800871469078192
thanh1+𤻓,thanh1,0.07674958556890488,0.6026163270336521,10.675732194201046
thanh1+󱟟,thanh1,0.07908739149570465,0.7082539398397575,0.14101700377534765
thanh1+󰙅,thanh1,0.056839168071746826,0.7621931392421734,0.14480553815465444
thanh1+𠇕,thanh1,0.08793576806783676,0.6584998095425909,0.14035291719195167
thanh1+𫥸,thanh1,0.09467758983373642,0.6838526796163914,0.20074040390922807
thanh1+𪢷,thanh1,0.07041162252426147,0.7803809825098734,0.11844495242311825
thanh1+𪢍,thanh1,0.046204566955566406,0.7812194064361326,0.09583404608058972
thanh1+󰣿,thanh1,0.06430447846651077,0.7586091725099657,0.14008028713178858
thanh1+𠾬,thanh1,0.0395113006234169,0.8256784092708085,0.09259822885803803
thanh1+𡓟,thanh1,0.05031648650765419,0.8360875522959895,0.15491171021625125
thanh1+󱚰,thanh1,0.045412685722112656,0.803111062216649,0.6817040358627601
thanh1+󱯈,thanh1,0.056513238698244095,0.7698160603095521,0.10259115011512594
thanh1+𠿀,thanh1,0.06849338859319687,0.7445096601940044,0.1336129852722345
thanh1+𦲼,thanh1,0.06307276338338852,0.7399230487785821,0.13245394704075455
thanh1+𨄿,thanh1,0.07654520124197006,0.5452259224298786,0.11225405747858834
thanh1+󱛴,thanh1,0.0651850476861,0.5628860636726066,1.941180546749474
thanh1+𣘊,thanh1,0.05101795122027397,0.8036851022485338,0.14652615670494365
thanh1+𫐹,thanh1,0.07820241898298264,0.8011385262853703,0.1306164202005868
thanh1+𬓛,thanh1,0.10980144143104553,0.41646640818043595,0.34123974815012886
thanh1+𠽙,thanh1,0.06607420742511749,0.71548652899334,0.08203551342659686
thanh1+𠮨,thanh1,0.07504640519618988,0.8068112157840803,0.07931238986488105
thanh1+𬕳,thanh1,0.0765002965927124,0.6568514050115615,0.17851180471726838
thanh1+󱪱,thanh1,0.047005146741867065,0.7600461761949856,0.13794928291161587
thanh1+堹,thanh1,0.045674148947000504,0.8465656229970826,2.707474719356729
thanh1+󱨨,thanh1,0.09326218068599701,0.5360737941652495,0.15572317365233213
thanh1+𠽂,thanh1,0.08807133883237839,0.5400894312092962,0.1052255717939012
thanh1+󱞴,thanh1,0.06901640444993973,0.6542464478327293,0.10639892129952389
thanh1+𫄉,thanh1,0.05897998809814453,0.759729554938112,0.12245891792360557
